atributo,classe
77.394.577.715.367.100,0
3.454.708.736.933.570,0
-182.038.016.705.982.000,0
-215.303.359.972.989.000,0
714.569.093.851.226.000,1.000.000.000.000.000.000
224.453.601.836.872.000,0
36.560.028.774.300.000,0
-18.320.903.476.356.600,0
-22.141.333.832.107.200,0
17.006.504.903.116.800,0
30.035.712.822.661.700,0
38.197.950.232.345.900,0
368.804.092.669.560.000,1.000.000.000.000.000.000
-153.621.097.388.818.000,0
453.950.970.807.834.000,1.000.000.000.000.000.000
-223.457.735.440.537.000,0
374.934.721.418.087.000,1.000.000.000.000.000.000
-13.487.008.103.443.500,0
-79.642.181.103.225.700,0
-9.330.796.474.020.250,0
396.676.310.305.486.000,1.000.000.000.000.000.000
-122.826.970.009.068.000,0
58.692.076.392.522.300,0
446.726.099.913.701.000,1.000.000.000.000.000.000
476.532.042.918.184.000,1.000.000.000.000.000.000
-73.736.736.132.083.200,0
-91.426.100.236.509.200,0
8.864.995.149.007.880,0
695.741.807.812.681.000,1.000.000.000.000.000.000
-127.636.307.424.250.000,0
377.036.167.989.149.000,1.000.000.000.000.000.000
141.566.987.038.692.000,0
-218.903.056.476.659.000,0
-124.635.744.672.371.000,0
228.990.788.611.397.000,0
450.063.004.882.770.000,1.000.000.000.000.000.000
238.981.044.815.226.000,1.000.000.000.000.000.000
128.183.600.240.124.000,0
6.281.673.881.490.700,0
-209.558.327.492.135.000,0
255.631.156.074.709.000,1.000.000.000.000.000.000
-4.687.448.413.034.030,0
-6.776.063.857.368.360,0
-207.032.038.121.023.000,0
81.278.452.756.830.400,0
848.676.746.192.753.000,1.000.000.000.000.000.000
-5.703.533.392.847.770,0
-146.592.958.882.532.000,0
68.294.151.489.228.800,0
437.637.345.974.861.000,1.000.000.000.000.000.000
49.414.301.176.168.700,0
-117.737.682.074.688.000,0
21.157.685.288.143.100,0
127.870.173.034.150.000,0
61.809.539.398.938.100,0
5.182.619.043.114.650,0
-46.913.083.493.190.200,0
135.777.036.488.523.000,0
74.653.140.306.737.300,0
13.114.766.062.647.900,0
-21.884.004.627.474.600,0
312.595.905.175.581.000,1.000.000.000.000.000.000
1.309.070.764.305.970,0
651.406.103.515.524.000,1.000.000.000.000.000.000
403.035.971.063.651.000,1.000.000.000.000.000.000
47.742.648.317.901.100,0
-45.447.599.675.563.700,0
425.013.818.457.928.000,1.000.000.000.000.000.000
-43.004.540.775.092.700,0
125.034.104.067.246.000,1.000.000.000.000.000.000
-57.412.286.908.652.700,0
575.058.153.621.173.000,1.000.000.000.000.000.000
181.851.466.629.551.000,1.000.000.000.000.000.000
133.998.767.828.917.000,1.000.000.000.000.000.000
145.655.214.454.532.000,0
-169.765.691.151.957.000,0
-130.427.268.865.636.000,0
86.637.875.279.479.800,0
384.432.398.259.575.000,1.000.000.000.000.000.000
-41.050.742.210.132.500,0
-93.286.467.630.860.100,0
-182.910.825.565.639.000,0
-209.669.109.348.675.000,0
130.853.138.371.116.000,0
140.055.370.279.440.000,0
229.075.275.372.279.000,0
-233.522.474.019.505.000,0
39.560.819.907.675.900,0
10.415.116.002.958.900,0
599.946.824.324.177.000,1.000.000.000.000.000.000
-58.752.026.468.788.900,0
1.819.118.534.365.560,0
164.873.670.729.796.000,1.000.000.000.000.000.000
-79.538.333.449.364.000,0
45.287.959.776.025.100,0
351.059.250.138.456.000,1.000.000.000.000.000.000
192.079.008.223.382.000,1.000.000.000.000.000.000
49.366.719.233.973.100,0
640.499.514.652.705.000,1.000.000.000.000.000.000
-214.768.956.000.731.000,0
-81.140.250.578.517.200,0
130.255.219.296.936.000,0
2.120.334.898.010.110,0
-150.631.978.964.303.000,0
-107.860.415.828.927.000,0
2.906.535.767.215.480,0
175.666.777.745.958.000,1.000.000.000.000.000.000
-55.287.846.199.240.000,0
64.770.283.509.592.900,0
-119.482.616.510.828.000,0
244.316.595.170.287.000,1.000.000.000.000.000.000
341.956.417.591.070.000,1.000.000.000.000.000.000
84.450.001.338.150.900,0
-39.804.195.715.518.400,0
77.482.675.379.847.300,0
176.857.774.172.037.000,0
33.600.447.217.914.000,0
537.506.798.376.438.000,1.000.000.000.000.000.000
-24.615.608.385.616.000,0
174.117.166.562.811.000,0
-32.191.424.849.399.000,0
603.287.077.340.751.000,1.000.000.000.000.000.000
-2.143.060.468.579.750,0
-56.701.054.867.332.500,0
286.418.304.584.987.000,1.000.000.000.000.000.000
64.245.833.806.456.100,0
34.591.296.977.458.300,0
160.252.468.859.505.000,0
258.316.359.132.993.000,1.000.000.000.000.000.000
101.390.271.092.177.000,0
315.676.499.651.665.000,1.000.000.000.000.000.000
130.148.688.900.294.000,0
82.219.120.533.219.000,0
-37.436.283.304.740.500,0
-57.265.138.052.109.600,0
102.710.983.206.057.000,0
53.288.095.341.186.300,0
-61.527.495.952.494.300,0
418.750.312.471.886.000,1.000.000.000.000.000.000
-257.035.076.949.299.000,0
-52.096.195.278.260.800,0
366.072.204.791.621.000,1.000.000.000.000.000.000
99.639.655.720.633.100,0
293.847.058.647.046.000,0
485.658.296.137.594.000,1.000.000.000.000.000.000
-47.789.362.837.163.200,0
722.612.485.527.787.000,1.000.000.000.000.000.000
10.326.755.655.774.600,0
631.389.087.490.781.000,1.000.000.000.000.000.000
546.653.222.047.582.000,1.000.000.000.000.000.000
37.992.811.929.119.200,1.000.000.000.000.000.000
399.349.418.781.190.000,1.000.000.000.000.000.000
54.131.751.407.429.000,0
-88.943.252.831.372.200,0
327.725.955.601.255.000,1.000.000.000.000.000.000
369.252.221.737.528.000,1.000.000.000.000.000.000
436.961.298.340.041.000,1.000.000.000.000.000.000
81.150.052.798.804.500,0
-51.300.323.792.670.500,0
-37.694.848.807.947.500,0
617.154.241.045.572.000,1.000.000.000.000.000.000
11.959.413.711.547.700,0
61.472.437.814.187.000,0
-5.457.121.201.155.540,0
525.953.142.665.569.000,1.000.000.000.000.000.000
-42.019.048.635.794.300,0
-57.449.024.023.261.100,0
-25.623.341.043.355.200,0
46.277.925.104.132.000,0
604.076.648.947.836.000,1.000.000.000.000.000.000
91.493.567.847.766.300,0
556.002.486.397.538.000,1.000.000.000.000.000.000
10.125.671.603.841.800,0
-26.278.776.284.159.000,0
-54.583.965.817.181.400,0
-9.261.824.801.816.840,0
-3.411.267.697.861.480,0
253.421.832.041.766.000,1.000.000.000.000.000.000
633.603.180.140.868.000,1.000.000.000.000.000.000
264.672.225.378.604.000,1.000.000.000.000.000.000
-23.675.075.512.624.700,0
345.434.770.006.478.000,1.000.000.000.000.000.000
152.813.890.132.979.000,0
521.467.403.054.216.000,1.000.000.000.000.000.000
750.798.374.342.568.000,1.000.000.000.000.000.000
504.336.132.584.779.000,1.000.000.000.000.000.000
-79.200.915.966.596.500,0
-18.246.594.252.406.400,0
-26.211.012.621.906.900,0
-8.389.706.140.721.200,0
62.683.752.858.852.900,0
117.245.832.720.348.000,0
410.195.876.059.202.000,1.000.000.000.000.000.000
-86.221.786.520.079.000,0
-45.485.966.894.652.600,0
82.492.246.584.963.300,0
1.054.886.326.559.330,0
512.063.506.430.723.000,1.000.000.000.000.000.000
189.349.963.928.911.000,1.000.000.000.000.000.000
33.666.016.542.259.800,0
46.833.447.351.457.000,0
594.512.372.243.369.000,1.000.000.000.000.000.000
28.768.876.847.333.000,0
280.373.631.977.385.000,1.000.000.000.000.000.000
644.888.772.360.320.000,1.000.000.000.000.000.000
17.696.261.948.631.700,0
64.565.689.537.027.400,0
-47.340.470.917.481.000,0
90.519.202.030.527.800,0
-55.683.840.244.064.300,0
-225.978.004.825.209.000,0
-145.339.375.662.012.000,0
-50.531.808.534.049.800,0
72.450.373.349.613.300,0
-55.535.566.751.992.800,0
81.164.220.345.164.300,0
73.186.548.284.244.300,0
-32.008.508.426.203.300,0
-157.169.882.418.683.000,0
-222.719.439.667.798.000,0
102.737.550.868.628.000,0
771.720.837.667.280.000,1.000.000.000.000.000.000
125.916.340.660.643.000,0
149.742.137.579.708.000,0
-75.700.523.804.392.100,0
29.740.140.148.303.100,0
68.931.221.314.315.300,0
143.868.731.490.053.000,0
591.167.229.343.702.000,1.000.000.000.000.000.000
265.482.898.534.000.000,1.000.000.000.000.000.000
-49.129.525.976.369.600,0
378.048.303.507.225.000,1.000.000.000.000.000.000
-122.663.461.090.047.000,0
402.947.981.805.697.000,1.000.000.000.000.000.000
41.433.913.495.725.700,0
-31.735.708.451.455.300,0
473.818.116.580.521.000,1.000.000.000.000.000.000
-34.721.729.415.796.400,0
50.119.502.276.808.800,0
-43.094.504.302.151.300,0
409.311.749.625.066.000,1.000.000.000.000.000.000
374.963.511.797.612.000,1.000.000.000.000.000.000
121.607.988.137.782.000,0
734.089.834.367.249.000,1.000.000.000.000.000.000
109.087.257.785.101.000,0
353.575.255.809.674.000,1.000.000.000.000.000.000
47.510.166.388.929.400,0
759.710.100.862.827.000,1.000.000.000.000.000.000
-168.981.233.866.744.000,0
781.749.868.000.585.000,1.000.000.000.000.000.000
767.083.757.212.057.000,1.000.000.000.000.000.000
-97.913.927.952.272.800,0
-155.418.338.644.009.000,0
573.122.803.733.393.000,1.000.000.000.000.000.000
-14.623.027.771.049.800,0
73.766.995.205.512.800,1.000.000.000.000.000.000
537.914.979.006.537.000,1.000.000.000.000.000.000
491.154.281.483.104.000,1.000.000.000.000.000.000
-105.645.273.491.608.000,0
276.629.238.960.880.000,1.000.000.000.000.000.000
552.548.130.073.600.000,1.000.000.000.000.000.000
3.854.008.246.146.130,0
-19.252.887.927.616.400,0
44.274.829.462.112.100,0
-232.020.877.460.285.000,0
-188.382.685.500.738.000,0
-59.710.488.839.088.600,0
130.011.930.820.840.000,0
-18.742.823.736.231.500,0
499.194.359.145.923.000,1.000.000.000.000.000.000
67.694.255.832.025.600,0
491.607.823.447.397.000,1.000.000.000.000.000.000
12.748.068.086.295.200,0
-51.777.123.986.569.800,0
27.922.957.100.478.300,0
-64.653.682.417.070.500,0
70.373.294.049.111.500,0
35.894.752.578.737.500,0
71.172.047.930.294.900,0
21.340.884.887.449.900,0
196.452.743.962.053.000,1.000.000.000.000.000.000
-61.077.814.274.329.200,0
405.154.386.623.183.000,1.000.000.000.000.000.000
402.810.888.813.656.000,1.000.000.000.000.000.000
-224.432.770.115.122.000,0
154.690.075.735.520.000,1.000.000.000.000.000.000
701.187.307.609.213.000,1.000.000.000.000.000.000
643.898.398.169.056.000,1.000.000.000.000.000.000
136.385.925.789.730.000,1.000.000.000.000.000.000
-75.571.064.956.903.300,0
381.665.922.161.951.000,1.000.000.000.000.000.000
454.185.588.270.679.000,1.000.000.000.000.000.000
48.254.443.800.324.200,0
-8.985.409.313.255.240,0
-120.135.118.174.469.000,0
403.629.523.353.834.000,1.000.000.000.000.000.000
88.522.562.358.537.000,0
686.928.310.335.066.000,1.000.000.000.000.000.000
135.524.281.343.881.000,0
95.388.704.527.864.400,1.000.000.000.000.000.000
613.036.026.306.790.000,1.000.000.000.000.000.000
29.990.885.446.501.300,0
-61.440.885.893.661.500,0
6.004.720.389.025.720,0
599.656.721.847.537.000,1.000.000.000.000.000.000
-493.977.789.632.595,0
38.900.820.890.153.400,0
-95.975.702.377.919.800,0
59.942.352.049.826.300,0
134.389.091.670.737.000,0
-59.711.910.391.711.000,0
260.453.823.315.080.000,1.000.000.000.000.000.000
101.805.721.832.681.000,1.000.000.000.000.000.000
684.424.563.903.664.000,1.000.000.000.000.000.000
24.485.590.633.729.700,0
473.302.915.322.865.000,1.000.000.000.000.000.000
-65.974.820.840.525.700,0
-81.874.823.831.511.000,0
-29.072.948.725.675.100,0
-23.889.051.622.255.000,0
35.563.612.768.544.000,0
-15.989.795.395.125.300,0
78.568.371.338.170.200,0
77.646.336.075.164.700,0
79.238.828.683.875.100,0
18.976.183.335.202.400,0
145.597.874.795.681.000,0
464.324.101.942.919.000,1.000.000.000.000.000.000
82.522.301.062.666.000,0
-98.050.871.587.275.800,0
-62.842.914.218.582.400,0
-41.055.269.546.863.600,0
592.690.136.029.298.000,1.000.000.000.000.000.000
33.149.903.006.304.500,0
-47.969.129.579.694.400,0
55.594.809.630.833.400,0
202.847.444.199.847.000,1.000.000.000.000.000.000
217.571.862.140.762.000,1.000.000.000.000.000.000
406.762.229.046.964.000,1.000.000.000.000.000.000
-65.951.305.718.196.300,0
406.431.360.837.326.000,1.000.000.000.000.000.000
-166.940.213.574.406.000,0
-75.939.694.598.944.700,0
-87.617.754.294.802.900,0
685.559.267.925.538.000,1.000.000.000.000.000.000
41.149.346.563.673.400,0
690.023.711.601.642.000,1.000.000.000.000.000.000
308.516.316.352.513.000,1.000.000.000.000.000.000
312.234.945.987.652.000,1.000.000.000.000.000.000
83.093.700.261.000.800,0
29.759.362.215.807.800,0
69.447.385.620.735.200,0
543.206.968.762.182.000,1.000.000.000.000.000.000
20.669.902.150.955.200,0
375.044.275.122.213.000,1.000.000.000.000.000.000
-45.388.281.561.115.400,0
-159.075.678.777.430.000,0
603.699.442.622.336.000,1.000.000.000.000.000.000
-70.265.648.849.700.800,0
-74.566.286.606.996.900,0
453.950.841.468.496.000,1.000.000.000.000.000.000
-50.688.656.182.859.200,0
64.232.157.341.471.000,0
-105.605.293.220.852.000,0
17.013.446.540.205.800,0
-139.867.193.688.208.000,0
517.793.309.844.227.000,1.000.000.000.000.000.000
-130.690.455.907.728.000,0
-43.687.071.267.085.200,0
-65.511.384.399.079.500,0
116.952.908.713.099.000,0
254.995.232.492.291.000,1.000.000.000.000.000.000
123.249.687.869.070.000,0
495.680.947.638.037.000,1.000.000.000.000.000.000
67.187.809.118.939.700,1.000.000.000.000.000.000
341.909.886.698.202.000,1.000.000.000.000.000.000
41.073.182.909.069.200,0
220.610.335.301.969.000,1.000.000.000.000.000.000
96.708.558.340.039.400,0
599.856.871.721.457.000,1.000.000.000.000.000.000
31.375.972.882.617.900,0
6.834.518.353.116.310,0
377.234.532.387.630.000,1.000.000.000.000.000.000
324.390.211.005.271.000,1.000.000.000.000.000.000
-13.277.727.659.296.700,0
115.015.553.040.268.000,0
310.712.867.841.452.000,1.000.000.000.000.000.000
-84.777.047.733.221.300,0
-76.919.118.852.350.400,0
39.568.514.021.862.200,0
110.215.100.787.549.000,0
395.166.413.712.065.000,1.000.000.000.000.000.000
-82.687.563.802.653.600,0
4.310.482.484.227.540,0
183.001.512.064.806.000,1.000.000.000.000.000.000
207.595.973.925.811.000,0
615.643.290.551.826.000,1.000.000.000.000.000.000
297.799.062.799.755.000,1.000.000.000.000.000.000
61.805.154.249.757.300,0
291.464.951.928.027.000,1.000.000.000.000.000.000
584.654.362.754.355.000,1.000.000.000.000.000.000
486.444.393.772.304.000,1.000.000.000.000.000.000
-91.251.761.894.053.200,0
172.250.065.980.745.000,0
-37.597.356.524.450.800,0
64.665.219.487.552.000,0
519.957.708.145.040.000,1.000.000.000.000.000.000
48.706.705.870.471.100,0
5.830.201.544.085.310,0
-241.113.625.928.719.000,0
-51.922.643.081.616.100,0
71.849.652.566.547.700,0
8.758.755.752.196.170,0
12.059.460.779.447.500,0
-135.310.496.110.086.000,0
79.713.745.264.899.300,0
143.259.711.241.395.000,1.000.000.000.000.000.000
44.783.166.282.883.100,0
-111.768.505.964.533.000,0
182.300.790.204.667.000,1.000.000.000.000.000.000
45.117.271.644.813.400,0
694.128.897.576.030.000,1.000.000.000.000.000.000
368.772.729.548.392.000,1.000.000.000.000.000.000
387.120.600.196.648.000,1.000.000.000.000.000.000
37.532.948.285.412.100,0
56.485.182.557.533.300,0
-20.221.162.991.664.800,0
-143.106.427.471.839.000,0
498.163.277.920.985.000,1.000.000.000.000.000.000
186.344.737.157.142.000,0
32.149.198.230.071.300,0
-84.188.357.091.978.400,0
493.565.268.816.468.000,1.000.000.000.000.000.000
-117.782.744.590.464.000,0
568.156.269.703.660.000,1.000.000.000.000.000.000
242.793.806.905.706.000,1.000.000.000.000.000.000
180.857.323.346.580.000,1.000.000.000.000.000.000
321.263.423.913.091.000,1.000.000.000.000.000.000
-125.518.810.749.811.000,0
79.659.173.367.044.900,0
129.199.086.496.120.000,0
135.009.896.125.576.000,0
124.999.353.340.381.000,0
-29.852.766.067.663.800,0
-25.315.439.229.263.900,0
531.090.538.469.180.000,1.000.000.000.000.000.000
-97.785.688.629.290.900,0
102.969.901.341.515.000,1.000.000.000.000.000.000
-145.646.797.224.400.000,0
-236.582.294.206.935.000,0
81.164.525.827.443.500,0
-72.098.831.322.394.100,0
467.625.266.752.080.000,1.000.000.000.000.000.000
370.435.962.448.830.000,1.000.000.000.000.000.000
-81.972.749.590.566.500,0
-149.411.917.610.279.000,0
-74.214.208.070.430.800,0
399.753.339.573.173.000,1.000.000.000.000.000.000
455.475.889.517.939.000,1.000.000.000.000.000.000
42.118.279.993.538.300,0
-3.469.546.973.800.150,0
637.630.643.025.364.000,1.000.000.000.000.000.000
-76.245.799.559.340.400,0
465.515.617.307.423.000,1.000.000.000.000.000.000
-34.834.055.593.024.100,0
-75.221.070.567.567.800,0
-140.988.787.470.951.000,0
191.601.857.022.035.000,1.000.000.000.000.000.000
196.812.860.997.383.000,0
-210.074.190.391.731.000,0
-90.675.285.261.868.000,0
4.172.421.350.993.420,0
377.385.054.428.803.000,1.000.000.000.000.000.000
24.462.430.777.396.500,0
-57.732.679.076.460.500,0
404.800.735.665.822.000,1.000.000.000.000.000.000
-164.620.936.355.179.000,0
143.175.134.373.865.000,1.000.000.000.000.000.000
106.866.690.652.386.000,0
403.560.024.912.779.000,1.000.000.000.000.000.000
438.493.340.154.633.000,1.000.000.000.000.000.000
-125.779.397.012.325.000,0
-48.743.018.402.722.400,0
19.836.714.588.607.500,1.000.000.000.000.000.000
-71.078.847.672.638.300,0
494.583.299.657.633.000,1.000.000.000.000.000.000
111.720.221.604.344.000,0
371.484.992.039.475.000,1.000.000.000.000.000.000
162.002.740.197.583.000,0
342.340.004.293.761.000,1.000.000.000.000.000.000
47.504.052.767.414.600,0
-72.083.146.070.939.400,0
-107.935.325.083.507.000,0
41.275.947.646.169.100,0
-125.039.223.756.378.000,0
14.421.107.741.248.200,0
128.271.102.806.765.000,0
14.191.473.186.124.500,0
354.839.653.714.211.000,1.000.000.000.000.000.000
-263.691.025.073.338.000,0
48.556.458.740.300.400,0
-26.238.250.547.205.600,0
66.393.851.606.437.800,0
10.927.068.590.367.400,0
23.674.045.204.677.800,0
-36.770.556.392.026.600,0
57.603.158.311.316.100,0
81.017.011.181.993.100,0
99.825.150.217.287.100,0
-43.744.114.038.885.600,0
-57.740.468.331.927.800,0
595.951.863.786.170.000,1.000.000.000.000.000.000
-55.077.104.216.085.700,0
-144.758.979.692.415.000,0
-149.959.886.833.691.000,0
57.123.333.570.349.400,0
419.407.548.860.846.000,1.000.000.000.000.000.000
264.341.151.857.286.000,1.000.000.000.000.000.000
12.894.140.506.053.100,0
85.775.591.205.009.200,0
60.996.471.895.302.500,0
16.445.476.302.156.100,0
-173.430.096.863.459.000,0
-91.609.995.584.373.800,0
304.088.125.059.309.000,1.000.000.000.000.000.000
-21.677.435.138.914.300,0
71.912.848.243.664.000,0
-113.803.289.564.386.000,0
105.573.426.958.539.000,0
451.456.510.542.857.000,1.000.000.000.000.000.000
161.799.975.945.938.000,0
16.279.773.607.249.800,0
33.359.776.453.222.900,0
446.580.731.697.978.000,1.000.000.000.000.000.000
-41.023.391.284.428.400,0
-68.745.503.805.140.300,0
431.299.307.340.144.000,1.000.000.000.000.000.000
-103.591.899.245.823.000,0
380.903.914.072.076.000,1.000.000.000.000.000.000
462.105.763.372.423.000,1.000.000.000.000.000.000
264.649.502.751.912.000,1.000.000.000.000.000.000
10.982.418.051.821.700,0
60.397.151.795.002.200,0
181.210.248.925.243.000,0
27.627.386.585.633.800,0
63.676.191.045.406.300,0
100.466.006.576.925.000,0
-74.525.153.336.877.200,0
378.113.921.011.976.000,1.000.000.000.000.000.000
24.906.311.085.185.800,0
39.363.996.309.294.500,0
-22.361.819.527.532.800,0
5.462.017.397.768.220,0
-83.364.664.495.502.500,0
653.933.628.441.232.000,1.000.000.000.000.000.000
12.756.988.291.698.000,0
150.064.391.795.663.000,0
46.293.150.502.781.400,0
536.480.601.302.391.000,1.000.000.000.000.000.000
120.183.400.145.700.000,0
69.273.854.251.140.000,0
239.462.428.413.512.000,1.000.000.000.000.000.000
-45.235.964.719.884.200,0
-63.767.041.654.734.000,0
2.575.010.454.775.860,0
-78.291.836.214.560.600,0
-129.933.050.362.113.000,1.000.000.000.000.000.000
-106.540.116.968.859.000,0
555.018.955.684.387.000,1.000.000.000.000.000.000
-165.724.312.237.003.000,0
218.811.696.960.019.000,0
185.989.605.554.932.000,1.000.000.000.000.000.000
102.647.697.660.073.000,0
-61.483.865.787.463.700,0
-5.985.096.722.894.970,0
-117.951.446.486.923.000,0
163.470.028.353.324.000,0
-3.674.189.997.655.550,0
295.830.015.834.366.000,1.000.000.000.000.000.000
-78.581.484.788.027.300,0
157.870.365.466.851.000,0
401.687.229.433.544.000,1.000.000.000.000.000.000
-65.774.520.074.158.400,0
-18.382.048.988.635.200,0
661.920.199.408.469.000,1.000.000.000.000.000.000
456.662.015.373.458.000,1.000.000.000.000.000.000
750.096.675.022.006.000,1.000.000.000.000.000.000
-27.490.829.411.522.500,0
30.629.099.456.861.800,0
-180.214.729.336.241.000,0
51.252.230.267.189.500,1.000.000.000.000.000.000
-35.826.106.489.680.300,0
224.319.496.889.101.000,1.000.000.000.000.000.000
-47.212.759.663.307.100,0
-35.391.424.538.122.500,0
655.780.134.156.821.000,1.000.000.000.000.000.000
-37.345.397.667.969.200,0
-5.242.680.907.423.120,0
-57.165.145.674.172.400,0
113.990.621.527.239.000,0
-151.572.027.203.367.000,0
-56.151.752.174.179.700,0
-121.123.767.781.018.000,0
64.805.044.860.371.000,0
-109.388.615.549.549.000,0
444.201.149.782.605.000,1.000.000.000.000.000.000
9.183.999.793.268.830,0
479.355.081.927.174.000,1.000.000.000.000.000.000
-23.554.470.929.538.800,0
400.834.767.203.489.000,1.000.000.000.000.000.000
22.728.968.770.600.100,0
70.441.180.587.666.000,0
-44.551.587.695.068.500,0
362.219.839.141.070.000,1.000.000.000.000.000.000
321.193.624.135.100.000,1.000.000.000.000.000.000
-71.039.942.683.638.300,0
399.234.233.044.649.000,1.000.000.000.000.000.000
66.547.181.012.388.700,0
-46.247.965.672.219.200,0
63.201.153.241.882.100,0
-66.019.970.022.045.200,0
-130.104.955.376.540.000,0
38.872.076.079.928.200,0
351.177.564.080.364.000,1.000.000.000.000.000.000
128.511.239.086.309.000,0
-40.378.866.499.833.700,0
-26.939.228.694.306.100,0
-6.983.406.480.834.220,0
399.201.866.184.294.000,1.000.000.000.000.000.000
-46.922.282.384.556.700,0
130.467.963.781.591.000,0
48.893.865.910.078.800,0
58.697.655.716.437.800,0
200.515.075.980.135.000,1.000.000.000.000.000.000
368.411.861.189.954.000,1.000.000.000.000.000.000
-102.009.049.562.327.000,0
-52.666.270.908.348.000,1.000.000.000.000.000.000
85.302.879.945.597.000,0
58.275.791.901.964.700,1.000.000.000.000.000.000
211.960.513.087.474.000,1.000.000.000.000.000.000
684.088.779.446.618.000,1.000.000.000.000.000.000
57.352.186.549.187.900,0
42.937.786.277.629.100,0
313.600.422.189.614.000,1.000.000.000.000.000.000
22.727.355.495.008.400,0
-16.801.374.840.709.100,0
-9.575.758.142.672.920,0
116.731.801.527.299.000,1.000.000.000.000.000.000
-171.650.998.639.283.000,0
69.482.158.308.148.800,0
476.999.002.770.637.000,1.000.000.000.000.000.000
7.285.681.350.827.670,0
278.473.954.996.107.000,1.000.000.000.000.000.000
-54.419.526.603.009.500,0
129.986.850.868.560.000,0
493.073.197.524.053.000,1.000.000.000.000.000.000
9.262.181.217.085.540,0
692.596.469.950.654.000,1.000.000.000.000.000.000
169.425.220.482.469.000,1.000.000.000.000.000.000
372.667.323.183.456.000,1.000.000.000.000.000.000
660.463.046.458.342.000,1.000.000.000.000.000.000
-162.434.461.832.792.000,0
82.497.895.663.043.700,0
67.777.889.730.361.400,0
-98.512.524.569.427.800,0
487.593.216.560.908.000,1.000.000.000.000.000.000
-176.878.824.573.963.000,0
-21.893.325.767.085.700,0
-30.322.626.365.691.300,0
601.473.013.049.628.000,1.000.000.000.000.000.000
57.039.591.765.102.500,0
575.523.772.905.595.000,1.000.000.000.000.000.000
-147.279.686.608.991,0
176.437.385.217.214.000,1.000.000.000.000.000.000
317.231.709.799.407.000,1.000.000.000.000.000.000
-30.230.020.737.557.900,0
51.546.622.042.739.600,0
-5.473.950.874.708.480,0
16.156.545.326.794.200,0
-41.798.673.985.685.000,0
590.301.501.816.174.000,1.000.000.000.000.000.000
375.464.786.684.449.000,1.000.000.000.000.000.000
119.723.227.179.945.000,0
3.079.466.903.062.130,0
769.933.093.564.869.000,1.000.000.000.000.000.000
-100.095.277.512.026.000,0
368.537.944.989.312.000,1.000.000.000.000.000.000
63.408.607.189.503.500,0
-174.836.453.424.086.000,0
8.298.605.309.975.700,0
-54.654.311.151.910.200,0
-86.611.309.611.385.200,0
-108.648.536.473.125.000,0
78.496.303.331.573.900,1.000.000.000.000.000.000
57.678.703.674.830.200,0
28.911.038.880.998.900,0
163.751.135.655.506.000,1.000.000.000.000.000.000
94.449.134.183.643.200,0
28.579.754.595.790.500,1.000.000.000.000.000.000
126.201.965.038.612.000,0
-88.718.693.025.489.600,0
54.378.283.329.530.700,0
-19.463.029.834.746.800,0
-156.014.696.678.135.000,0
33.154.082.766.940.900,1.000.000.000.000.000.000
-240.454.125.049.874.000,0
751.482.351.623.584.000,1.000.000.000.000.000.000
62.761.140.026.449.200,0
46.318.326.716.328.200,1.000.000.000.000.000.000
-181.803.128.592.549.000,0
-45.252.873.998.753.200,0
-92.838.155.066.735.500,0
-93.074.441.380.096.700,0
102.808.810.751.557.000,0
92.971.757.783.755.900,0
310.585.944.184.194.000,1.000.000.000.000.000.000
-173.560.679.785.312.000,0
-12.995.433.438.138.900,0
-29.113.651.039.800.600,0
86.662.134.342.195.800,1.000.000.000.000.000.000
-140.483.417.195.551.000,0
159.184.529.850.347.000,1.000.000.000.000.000.000
2.941.447.130.544.520,0
-32.659.814.595.619.100,0
405.711.977.647.550.000,1.000.000.000.000.000.000
77.644.289.580.742.800,0
143.032.849.237.895.000,0
318.972.407.925.758.000,1.000.000.000.000.000.000
32.194.259.063.482.900,0
197.643.501.610.804.000,1.000.000.000.000.000.000
115.115.167.023.865.000,0
-23.535.380.428.565.100,0
467.939.055.981.404.000,1.000.000.000.000.000.000
83.515.210.354.773.700,0
202.999.713.973.084.000,1.000.000.000.000.000.000
11.001.271.262.699.000,0
-108.664.967.699.816.000,0
48.490.063.839.303.900,0
484.108.238.530.390.000,1.000.000.000.000.000.000
986.631.246.984.778,0
-228.383.432.476.845.000,0
334.867.120.678.602.000,1.000.000.000.000.000.000
175.623.525.894.991.000,0
-60.357.144.692.478.300,0
-91.476.445.869.087.800,0
-12.586.730.644.030.200,0
-140.814.750.776.521.000,0
-41.285.561.090.657.200,0
25.304.237.860.890.100,0
187.775.813.921.230.000,1.000.000.000.000.000.000
313.946.985.318.754.000,1.000.000.000.000.000.000
39.702.121.363.829.500,0
196.650.181.298.413.000,1.000.000.000.000.000.000
168.684.665.370.631.000,0
126.487.524.466.119.000,1.000.000.000.000.000.000
429.842.087.142.562.000,1.000.000.000.000.000.000
225.929.329.855.950.000,0
212.164.596.994.124.000,0
458.543.208.592.476.000,1.000.000.000.000.000.000
71.188.579.761.647.500,0
52.203.622.669.117.500,0
233.046.630.696.945.000,1.000.000.000.000.000.000
524.530.565.598.295.000,1.000.000.000.000.000.000
414.627.478.778.604.000,1.000.000.000.000.000.000
240.199.864.025.723.000,1.000.000.000.000.000.000
-152.682.188.750.866.000,0
-265.310.871.951.338.000,1.000.000.000.000.000.000
